Frequency list: Lemma frequencies in entire "AP: comments, Telegraph"
__________________

Number	Lemma	Frequency
33450	stockholmed	1
33451	stocking	1
33452	stockpile	1
33453	stockport	1
33454	stoicism	1
33455	stoke-on-trent	1
33456	stolen	1
33457	stolid	1
33458	stomp	1
33459	stoneable	1
33460	stoneing	1
33461	stonewall.	1
33462	stong	1
33463	stongly	1
33464	stoolish	1
33465	stop-watch	1
33466	storage	1
33467	stormbring	1
33468	stormtroopers	1
33469	story-line	1
33470	storyline	1
33471	stout	1
33472	stove	1
33473	str8s	1
33474	strachan	1
33475	straight-jacketed	1
33476	straight'	1
33477	straightjacket.	1
33478	straightway	1
33479	strait-jacket	1
33480	strangers	1
33481	strangulation	1
33482	strapping	1
33483	strasburg	1
33484	strategy.	1
33485	stratified	1
33486	stratify	1
33487	strating	1
33488	stratocaster	1
33489	stratospheric	1
33490	strausberg	1
33491	strauss	1
33492	straw-man	1
33493	strawman/logical	1
33494	streak	1
33495	street-corner	1
33496	street-viewable	1
33497	strenuous	1
33498	strikingly	1
33499	stringent	1
33500	striped	1
33501	striver	1
33502	striving	1
33503	strobel	1
33504	stroll	1
33505	strong-minded	1
33506	stronger/groups	1
33507	strongly-held	1
33508	strongman	1
33509	strop	1
33510	stroppily	1
33511	structuralism	1
33512	structure'	1
33513	structures.	1
33514	strum	1
33515	sttill	1
33516	stubble	1
33517	stubbornly	1
33518	stud	1
33519	stude	1
33520	studied	1
33521	studly	1
33522	stuff-	1
33523	stuff.co.nz	1
33524	stuff'	1
33525	stuffed	1
33526	stuffed'	1
33527	stuggle	1
33528	stumble-bum	1
33529	stumped	1
33530	stunned	1
33531	stupefy	1
33532	stupid'	1
33533	stupido	1
33534	stutter	1
33535	style'	1
33536	stylish	1
33537	stymie	1
33538	stymy	1
33539	su	1
33540	suarez	1
33541	sub-clinical	1
33542	sub-committee	1
33543	sub-continent	1
33544	sub-continental	1
33545	sub-cult	1
33546	sub-culture	1
33547	sub-group	1
33548	sub-normal	1
33549	sub-set	1
33550	sub-species	1
33551	sub-specific	1
33552	subborn	1
33553	subconscious	1
33554	subcontracting	1
33555	subjunctive	1
33556	subliminally	1
33557	submerge	1
33558	submersion	1
33559	suboptimal	1
33560	subscrbe	1
33561	subscrevo-me	1
33562	subscript	1
33563	subserviant	1
33564	subsidize	1
33565	subsquent	1
33566	substance''	1
33567	substanceof	1
33568	substandard	1
33569	subterrannean	1
33570	subvertion.	1
33571	success/lack	1
33572	succour	1
33573	succsessful	1
33574	succur	1
33575	sucess	1
33576	such.quite	1
33577	suddently	1
33578	sufficiency	1
33579	sugarcane	1
33580	sugary	1
33581	suggest.is	1
33582	suggested	1
33583	suggestible	1
33584	suggestive	1
33585	sui	1
33586	suicide-prone	1
33587	suicide.do	1
33588	suicide5	1
33589	suitability	1
33590	suitcase	1
33591	sulking	1
33592	sulky	1
33593	sully	1
33594	sulphur	1
33595	sumeria	1
33596	sumerian	1
33597	sumerskill	1
33598	summa	1
33599	summarisation	1
33600	summer=	1
33601	summermir	1
33602	sumptuous	1
33603	sun'	1
33604	sunbather	1
33605	sundry	1
33606	sung	1
33607	sunni	1
33608	super-being	1
33609	super-duper	1
33610	super-fun	1
33611	super-hypocritical	1
33612	super-inflated	1
33613	super-power	1
33614	super-state	1
33615	super-talented	1
33616	superbly	1
33617	superceded/eclipse	1
33618	superciliousness	1
33619	supereme	1
33620	superfically	1
33621	superficially	1
33622	superglue	1
33623	superhero	1
33624	superhuman	1
33625	superlative	1
33626	supernautral	1
33627	supersonic	1
33628	superstition/faith	1
33629	supine	1
33630	supinely	1
33631	supplant	1
33632	supplanting	1
33633	supplementary	1
33634	supplementay	1
33635	suppoena	1
33636	support.that	1
33637	supported'	1
33638	supportwell	1
33639	supposedly-educated	1
33640	supposedly-exclusive	1
33641	supposely	1
33642	supposing	1
33643	suppport	1
33644	supprter	1
33645	supra-national	1
33646	suprsingly	1
33647	suq	1
33648	surah	1
33649	sure-	1
33650	surf	1
33651	surfer	1
33652	surgery.money	1
33653	surpised	1
33654	surplice	1
33655	surpris	1
33656	surrealism	1
33657	surreptitious	1
33658	surrogacy.	1
33659	surrounding	1
33660	surugate	1
33661	survation/mail	1
33662	surver	1
33663	survivalist	1
33664	susceptibility	1
33665	sushi	1
33666	suspect.as	1
33667	suspended	1
33668	suspension	1
33669	suss	1
33670	sussex	1
33671	suzanne	1
33672	suzuki	1
33673	swallower	1
33674	swampland	1
33675	swanky	1
33676	swann	1
33677	swannee	1
33678	swapping	1
33679	swarm	1
33680	swarming	1
33681	swastika	1
33682	swat	1
33683	swave	1
33684	sweak	1
33685	swearing	1
33686	sweater	1
33687	sweden-	1
33688	swedenborgians	1
33689	sweeper	1
33690	sweet-bliss-nature-divine-godhead-love	1
33691	sweet-smelling	1
33692	sweet-spot	1
33693	sweeten	1
33694	sweetly	1
33695	sweetness	1
33696	sweety	1
33697	swelling	1
33698	swerved	1
33699	swill	1
33700	swinger	1
33701	switched	1
33702	switching	1
33703	switzerland.then	1
33704	swivel-eyed-loony-yah	1
33705	swivelly	1
33706	sword'	1
33707	sworn	1
33708	sybil	1
33709	sycamore	1
33710	sydney	1
33711	syllabus	1
33712	syllogism	1
33713	sympathetically	1
33714	sympathizer	1
33715	symptom-	1
33716	synapse	1
33717	sync	1
33718	syncretism	1
33719	syndrom	1
33720	syndromes	1
33721	synonoymous	1
33722	synopsis	1
33723	synthesise	1
33724	synthesize	1
33725	syntyche	1
33726	sypathise	1
33727	syphilitic	1
33728	syphilli	1
33729	syphilus	1
33730	syriac	1
33731	syrinx	1
33732	syrup''	1
33733	system.mr	1
33734	system'	1
33735	systemic	1
33736	systenm	1
33737	sytem	1
33738	t-765226660:XE-cRllhrUQzi2BIU0vRTGPlgsQ&imp=2db5bfaf-3914-4964-b913-30cddb7f	1
33739	t-766068846:jVr96CZrLkwMExZqCxMhCqL8PQ&imp=80db8022-40ef-44cb-89c1-eb15412d	1
33740	t.b.	1
33741	t.blair	1
33742	t.e	1
33743	t.h.huxley	1
33744	t.v.news	1
33745	t'	1
33746	t'wa	1
33747	t0	1
33748	t4	1
33749	ta-da	1
33750	table-	1
33751	tablecloth	1
33752	tablelamp	1
33753	tabulate	1
33754	tacet	1
33755	tachtell	1
33756	tacital	1
33757	tacitly	1
33758	tacitus	1
33759	tacking	1
33760	tackle.neither	1
33761	tacky	1
33762	tact	1
33763	tactician	1
33764	tactician/strategist	1
33765	taekwondo	1
33766	tailor'	1
33767	tailore	1
33768	tainted	1
33769	taj	1
33770	take-over	1
33771	take-your-daughter-to-work	1
33772	taken'	1
33773	talentless	1
33774	taleteller	1
33775	talhandak	1
33776	talibans	1
33777	talismanic	1
33778	talkng	1
33779	talon	1
33780	tambourine	1
33781	tampering	1
33782	tampon	1
33783	tamworth	1
33784	tandem	1
33785	tangential	1
33786	tantrum-throwing	1
33787	tao	1
33788	taoiseach	1
33789	tapdance	1
33790	tapeworm	1
33791	tarbuck	1
33792	tardis	1
33793	target-driven	1
33794	targets	1
33795	tarmac	1
33796	tarsus	1
33797	tartaglia	1
33798	taskmaster	1
33799	tastebud	1
33800	tastefully	1
33801	tasteless	1
33802	tatamount	1
33803	tatch	1
33804	tatchellism	1
33805	tatchellista	1
33806	tatchellistas	1
33807	tatchler	1
33808	tattered	1
33809	tattle	1
33810	tattooe	1
33811	taub	1
33812	taubira	1
33813	taught	1
33814	taughtanother	1
33815	taurus	1
33816	tautology	1
33817	tax-break	1
33818	tax-consuming	1
33819	tax-funded	1
33820	taxonomy	1
33821	tayle	1
33822	tbe	1
33823	tbf	1
33824	tbh.	1
33825	tchaikovsky	1
33826	tea-cup	1
33827	tea-party	1
33828	tea'	1
33829	teabag	1
33830	teachers/pupil	1
33831	teaches	1
33832	teaching.i	1
33833	teaching.the	1
33834	teachings	1
33835	teachingthat	1
33836	teacup	1
33837	teacup'	1
33838	teat	1
33839	teather	1
33840	tebbett	1
33841	tebbit'	1
33842	tebbsta	1
33843	tebs	1
33844	tec(ecusa)	1
33845	tech-savvy	1
33846	techically	1
33847	tecumseh	1
33848	teddington	1
33849	teddy-bear	1
33850	teds	1
33851	teet	1
33852	teeth-heath	1
33853	teetotal	1
33854	tehis	1
33855	tehran	1
33856	tekel	1
33857	tel	1
33858	telecom	1
33859	telecommunication	1
33860	teleg	1
33861	telegrapgh	1
33862	telegraph-48264a51e6e8b0521d420eee45861b46	1
33863	telegraph-b940e14a5b8d61449d2d3492c52f9252	1
33864	telegraphicus	1
33865	teleological.so	1
33866	telepathy	1
33867	teleprinter	1
33868	television-	1
33869	television.those	1
33870	telewell	1
33871	tell'em	1
33872	telling	1
33873	tellingly	1
33874	tember2	1
33875	temped	1
33876	temperate	1
33877	tempestuous	1
33878	tempo	1
33879	ten-t	1
33880	ten-thousand	1
33881	tenaciously	1
33882	tenancy/	1
33883	tendentiousness	1
33884	tenets.	1
33885	tense	1
33886	tensioned	1
33887	tenth	1
33888	tepidcocoa1983	1
33889	tepidcomments	1
33890	tepidity	1
33891	terabyte	1
33892	teresa	1
33893	term=ga	1
33894	terminator	1
33895	terminology'	1
33896	termite	1
33897	termsyou	1
33898	ternm	1
33899	teror	1
33900	terra	1
33901	terrified	1
33902	terrifyingly	1
33903	terrine	1
33904	terroe	1
33905	tesatament	1
33906	tescos	1
33907	tessa	1
33908	test-tube	1
33909	testicle	1
33910	testicle.	1
33911	testicular	1
33912	testimonial	1
33913	testing	1
33914	testisfy	1
33915	tether	1
33916	textile	1
33917	textual	1
33918	tf1	1
33919	tft	1
33920	tghink	1
33921	th.	1
33922	th0ughful	1
33923	tha	1
33924	tha't	1
33925	thacker	1
33926	thameslink	1
33927	thammon65	1
33928	thammond	1
33929	thammond65	1
33930	than'	1
33931	thanato	1
33932	thanatos	1
33933	thanet	1
33934	thank-goodness	1
33935	thanksgiving	1
33936	thart	1
33937	that--his	1
33938	that.	1
33939	that.now	1
33940	that.the	1
33941	that.they	1
33942	that.this	1
33943	that/	1
33944	thataway	1
33945	thatcher.but	1
33946	thatcherism	1
33947	thatll	1
33948	thattime	1
33949	thattogether	1
33950	thatwill	1
33951	thayric	1
33952	the-road	1
33953	the*	1
33954	the=	1
33955	theantisocialist	1
33956	theater	1
33957	theatric	1
33958	thec4m	1
33959	thee	1
33960	thee'	1
33961	thegreatsantini	1
33962	theh	1
33963	thehuman	1
33964	thei	1
33965	theink	1
33966	theirr	1
33967	theism/atheism	1
33968	theist/deist	1
33969	theists	1
33970	theit	1
33971	theleft	1
33972	them.	1
33973	them.007	1
33974	them.each	1
33975	them.feel	1
33976	them.genesis	1
33977	them.i	1
33978	them.reg	1
33979	them.so	1
33980	them.the	1
33981	them'	1
33982	them*	1
33983	them25%	1
33984	themass	1
33985	themelve	1
33986	themeslve	1
33987	themselves.gay	1
33988	themspotless	1
33989	then-current	1
33990	then-employer	1
33991	then''	1
33992	thenatural	1
33993	theodor	1
33994	theodosian	1
33995	theonly	1
33996	theoretician	1
33997	theory'	1
33998	theos/comres	1
33999	theotherturniptaliban	1
34000	theplanet	1
34001	theprice	1
34002	therapeutic	1
34003	there.it	1
34004	there.one	1
34005	therealarthurdent	1
34006	therealrightway	1
34007	therefrom	1
34008	therell	1
34009	thereon	1
34010	therew	1
34011	therewith	1
34012	thermonuclear	1
34013	therof	1
34014	therre	1
34015	thesepeople	1
34016	thessalonica	1
34017	thetans	1
34018	thete	1
34019	thetrue	1
34020	theuy	1
34021	they'ill	1
34022	they/we	1
34023	they/you	1
34024	theyare	1
34025	theyd	1
34026	theyll	1
34027	thib	1
34028	thick'	1
34029	thickly	1
34030	thickness	1
34031	thik	1
34032	thing--not	1
34033	thing-of-the-past	1
34034	thing.i	1
34035	thing*	1
34036	thingies.	1
34037	things''	1
34038	think-tank	1
34039	think/know	1
34040	thinkerr	1
34041	thinketh	1
34042	thinkg	1
34043	thinking/express	1
34044	thinks.or	1
34045	thinktank	1
34046	thinly-veiled	1
34047	thinnk	1
34048	thir	1
34049	third-class	1
34050	third-even	1
34051	third-party	1
34052	third-person	1
34053	thirdworld	1
34054	thirdworlder	1
34055	thirsty	1
34056	thirteen	1
34057	this--not	1
34058	this.	1
34059	this.according	1
34060	this.as	1
34061	thistle	1
34062	thn	1
34063	thnk	1
34064	thnx	1
34065	tho'	1
34066	thoat	1
34067	thorbjorn	1
34068	thornton	1
34069	thoroughness	1
34070	thou'rt	1
34071	though.although	1
34072	though''	1
34073	thought-tyrant	1
34074	thought.during	1
34075	thought/think	1
34076	thoughtcrime	1
34077	thoughtlessly	1
34078	thougt	1
34079	thousands''	1
34080	thousandth	1
34081	thow	1
34082	thr	1
34083	thraping	1
34084	thraso	1
34085	thre	1
34086	thread'	1
34087	threadbare	1
34088	threatend	1
34089	threatened	1
34090	threatened-	1
34091	threatening	1
34092	threatening.	1
34093	threatening/violent	1
34094	three-card	1
34095	three-headed	1
34096	three.	1
34097	threefold	1
34098	threshhold	1
34099	thriller	1
34100	thrilling	1
34101	thriow	1
34102	thrive-	1
34103	thrones	1
34104	throttle	1
34105	through'	1
34106	throw-back	1
34107	throwback	1
34108	ths	1
34109	thse	1
34110	thta	1
34111	thumbnail	1
34112	thumper	1
34113	thumper'	1
34114	thumping	1
34115	thunder	1
34116	thundering	1
34117	thunderstorm	1
34118	thunk	1
34119	thusly	1
34120	thye	1
34121	thyself*	1
34122	tibbet	1
34123	tiber	1
34124	tiberius	1
34125	tickle'	1
34126	ticklish	1
34127	tiddle	1
34128	tied	1
34129	tigers	1
34130	tiggywinkle	1
34131	tighten	1
34132	tightly	1
34133	tightrope	1
34134	tikhvin	1
34135	tills	1
34136	tilt	1
34137	time--that	1
34138	time-and	1
34139	time-bomb	1
34140	time-honoured	1
34141	time-server	1
34142	time-stamped	1
34143	time-wasting	1
34144	time-when	1
34145	time.he	1
34146	timebomb	1
34147	timed	1
34148	timeframe	1
34149	timely	1
34150	timer	1
34151	times/populus	1
34152	timescale	1
34153	timetochill	1
34154	timewise	1
34155	timfootman	1
34156	timidity	1
34157	tin-pot	1
34158	tinge	1
34159	tinkering.	1
34160	tinkling	1
34161	tird	1
34162	tirelessly	1
34163	tissue	1
34164	tit-brain	1
34165	tit&nick	1
34166	titan	1
34167	titanium	1
34168	titannic	1
34169	titans	1
34170	titillate	1
34171	titter	1
34172	tituslivius	1
34173	tizzy	1
34174	tjb.	1
34175	tm	1
34176	tmd	1
34177	tns-bmrb	1
34178	tnx	1
34179	tny	1
34180	to-	1
34181	to--	1
34182	to-be-wedded	1
34183	to-gether	1
34184	to-morrow	1
34185	to(o)	1
34186	to(sic)	1
34187	to*	1
34188	toadying	1
34189	tobin	1
34190	toby	1
34191	today--debt	1
34192	today--to	1
34193	toddle	1
34194	todger	1
34195	toenail	1
34196	toerag	1
34197	toffs	1
34198	togather	1
34199	togay	1
34200	together.but	1
34201	together.rights	1
34202	together/getting	1
34203	together/unions	1
34204	togetherness	1
34205	toilets-	1
34206	toiling	1
34207	toke	1
34208	tokenist	1
34209	toksvig	1
34210	tokyoangaremono	1
34211	told-and	1
34212	tolerance'	1
34213	tolerated	1
34214	tolerence	1
34215	tolkein	1
34216	tollerant'	1
34217	tolstoy	1
34218	tom197482	1
34219	tomasz	1
34220	tombstone	1
34221	tomchiver	1
34222	tome	1
34223	tomfoolery	1
34224	tomlin	1
34225	tommorow	1
34226	tomorow	1
34227	tomorrah	1
34228	tomorrow'	1
34229	tongue-in-cheek	1
34230	tongued	1
34231	tonic	1
34232	too--so	1
34233	too-clever-by-half	1
34234	too-well	1
34235	toomanyairmile	1
34236	toontown	1
34237	top-up	1
34238	top'	1
34239	topeka	1
34240	topically	1
34241	topsy-turvey	1
34242	torah.	1
34243	torching	1
34244	tores	1
34245	tories/labour	1
34246	tormented	1
34247	torn	1
34248	toronto	1
34249	torpedoe	1
34250	torpitude	1
34251	tort	1
34252	tortelier	1
34253	tortuousness	1
34254	torture-porn	1
34255	toru	1
34256	tory-lite	1
34257	tory/lab	1
34258	tory/lab/etc	1
34259	tory/lib	1
34260	torys	1
34261	tose	1
34262	toss.i	1
34263	tosser'	1
34264	totale	1
34265	totalitarian'.	1
34266	totalitarianism.	1
34267	totality	1
34268	totalz	1
34269	totemic	1
34270	toto	1
34271	tots.	1
34272	tottenham	1
34273	totter	1
34274	touch.our	1
34275	touch'with	1
34276	touched	1
34277	touches/kiss	1
34278	touchy-feely	1
34279	tourette	1
34280	tourists	1
34281	tovarich	1
34282	tow'	1
34283	towel	1
34284	towns/schools/hospital	1
34285	toxicity	1
34286	toyota	1
34287	tp	1
34288	tpory	1
34289	tqn.com/d/gouk/1/0/8/	1
34290	tr	1
34291	tracking	1
34292	tradesman	1
34293	tradiational	1
34294	traditionalt	1
34295	traditionist	1
34296	traditonal	1
34297	tradtion	1
34298	traducement	1
34299	trafalgar	1
34300	traffic.out	1
34301	train-wreck	1
34302	training:the	1
34303	trains	1
34304	trainspotter	1
34305	trainwreck	1
34306	traitorous	1
34307	traits/behavior	1
34308	traitsthose	1
34309	trajan	1
34310	trancend	1
34311	tranche	1
34312	tranform	1
34313	tranquilizer	1
34314	trans-atlantic	1
34315	trans-gender-neutral	1
34316	transactin	1
34317	transcendence	1
34318	transcendental	1
34319	transcription	1
34320	transferable	1
34321	transfix	1
34322	transgresseth	1
34323	transgressive	1
34324	transguy	1
34325	transitional	1
34326	translation'	1
34327	translations.	1
34328	transliteration	1
34329	transmittability	1
34330	transmogrify	1
34331	transparently	1
34332	transperson	1
34333	transportation	1
34334	transsexuality	1
34335	transsexuals	1
34336	transubstantiation	1
34337	trapdoor	1
34338	trapping	1
34339	trasmission	1
34340	traumatise	1
34341	traumatised	1
34342	trav1s	1
34343	travail	1
34344	traveler	1
34345	travelling	1
34346	travis	1
34347	trayvon	1
34348	treadmill	1
34349	treasurer	1
34350	treat[ing]	1
34351	treatable	1
34352	treatdd	1
34353	treated	1
34354	treated/help	1
34355	treaties	1
34356	treatment*	1
34357	treble	1
34358	trecherous	1
34359	trek	1
34360	treke	1
34361	trends.there	1
34362	trendy-lefty	1
34363	trent	1
34364	tres	1
34365	tresery	1
34366	trey	1
34367	tri-lingual	1
34368	tri-party	1
34369	triage	1
34370	tribalism.	1
34371	tribunals.	1
34372	trick'	1
34373	trickery	1
34374	trickle	1
34375	tricky.myself	1
34376	tricycle	1
34377	tridentine	1
34378	tried-and-tested	1
34379	trierweiller	1
34380	trilobites	1
34381	trimalchio	1
34382	trimmed	1
34383	trimmer	1
34384	trimming	1
34385	triple-dip	1
34386	triplet	1
34387	triplicate	1
34388	tripp	1
34389	tris	1
34390	trisexual	1
34391	triumvate	1
34392	trivality	1
34393	trivialising	1
34394	trivialization	1
34395	troika	1
34396	trol	1
34397	troll-scuttle	1
34398	troll'	1
34399	trolled	1
34400	trollery	1
34401	trolley	1
34402	trollish	1
34403	trollism	1
34404	trollope	1
34405	trombone.	1
34406	trombone'	1
34407	troollboy	1
34408	trooper	1
34409	trope	1
34410	trophy	1
34411	tropics	1
34412	trots	1
34413	trotsky	1
34414	troublemake	1
34415	trougher	1
34416	trs	1
34417	trucial	1
34418	true.	1
34419	true'	1
34420	true''	1
34421	true*	1
34422	truely	1
34423	truine	1
34424	truism-	1
34425	trulydisqustedfrom	1
34426	truncate	1
34427	truncheon	1
34428	trust'	1
34429	trustingly	1
34430	truth.the	1
34431	truthe	1
34432	truthfull	1
34433	trya	1
34434	trying	1
34435	tryphaena	1
34436	tryphosa	1
34437	tryst	1
34438	tsarist	1
34439	tsr2	1
34440	tsunami.	1
34441	tteatment	1
34442	tthese	1
34443	tthis	1
34444	ttmp	1
34445	tto	1
34446	tu	1
34447	tub	1
34448	tubby	1
34449	tubingen	1
34450	tubthumpers	1
34451	tudor/stuart	1
34452	tuff	1
34453	tulgey	1
34454	tumbledown	1
34455	tumbrel	1
34456	tummy	1
34457	tumtum	1
34458	tumultuosita	1
34459	tunbridge	1
34460	tunnel	1
34461	tunnelrat	1
34462	tup	1
34463	turban	1
34464	turbulance	1
34465	turbulence	1
34466	turbulent	1
34467	turd-faced-ness	1
34468	turdi	1
34469	turdie	1
34470	turings	1
34471	turkey-basterd	1
34472	turkeytrot	1
34473	turkish-controlled	1
34474	turnover	1
34475	turtle	1
34476	turtle-neck	1
34477	tuscany	1
34478	tussle	1
34479	tutelage	1
34480	tutsis	1
34481	tv'	1
34482	twanky	1
34483	twatterati	1
34484	twatterers	1
34485	twenty-six	1
34486	twiddle	1
34487	twig	1
34488	twigg	1
34489	twingos	1
34490	twinkle	1
34491	twisted-to-fit	1
34492	twists	1
34493	twitch	1
34494	twitchy	1
34495	twitter-23062536	1
34496	twitter-62123765	1
34497	twittering	1
34498	two-a-penny	1
34499	two-and-a-half	1
34500	two-car	1
34501	two-century	1
34502	two-fold	1
34503	two-liner	1
34504	two-part	1
34505	two-step	1
34506	tying	1
34507	tyler	1
34508	types	1
34509	types*	1
34510	typesfor	1
34511	typicial	1
34512	typing	1
34513	typist	1
34514	typographical	1
34515	tyranical	1
34516	tyrannic	1
34517	tyranny-addiction	1
34518	tyranny-the	1
34519	tyrrany	1
34520	u-shaped	1
34521	u.k	1
34522	u.k.i.p.another	1
34523	u.s	1
34524	u.s.a.	1
34525	ua	1
34526	uae	1
34527	uber-bigot	1
34528	uber-gay	1
34529	uber-thick	1
34530	ud	1
34531	ueer	1
34532	uffish	1
34533	ufo	1
34534	ufologyand	1
34535	ugg	1
34536	uggerage	1
34537	uk.22	1
34538	uk.britain	1
34539	uk>	1
34540	ukfr	1
34541	ukgov	1
34542	ukip-ers	1
34543	ukip-like	1
34544	ukip.maybe	1
34545	ukip'ers	1
34546	ukip/tory	1
34547	ukippering	1
34548	ullet	1
34549	ultimatly	1
34550	ultimatum	1
34551	ultra-conservative	1
34552	ultra-shrill	1
34553	umbrella	1
34554	umm	1
34555	ummm	1
34556	ump	1
34557	umpteen	1
34558	umpteenth	1
34559	un-biblical	1
34560	un-british	1
34561	un-constitutional	1
34562	un-countered.	1
34563	un-dogmatise	1
34564	un-elected	1
34565	un-equal	1
34566	un-equivocally	1
34567	un-necessary	1
34568	un-register	1
34569	un-repentance	1
34570	un-selfaware	1
